task_id,repository,model,method,candidate_correct_count,pass_at_1,pass_at_3,pass_at_5,selected_output_correct,static_success,initial_output_correct,post_selection_correct,verified_selection_applied,repair_attempted,repair_success,repair_rounds,uncertainty,token_entropy,self_consistency_uncertainty,semantic_variance,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds,length_limited_candidates
execrepobench-1106-6c5beeba5b,w2n,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7843449783325196,1.0,0.8,0.32172489166259766,10,10802,1407,12209,16,30.97402541700285,0
execrepobench-1069-6d92057d49,tryme,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6114232635498047,1.0,0.4,0.25711631774902344,10,10905,1493,12398,14,25.144047750000027,0
execrepobench-0183-6eb79573d8,compressed_rtf,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7366836977005006,1.0,0.8,0.08341848850250244,9,9585,3735,13320,16,60.423690209005144,0
execrepobench-0494-6f2482c545,gruut,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.7595912528038026,1.0,0.8,0.19795626401901245,10,3074,1724,4798,14,51.16993720800383,0
execrepobench-0694-6f4dcdab75,moment,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7485255193710328,1.0,0.8,0.14262759685516357,10,15639,1666,17305,16,42.204824999993434,0
execrepobench-0210-72b7925cbd,csv-diff,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7368577790260316,1.0,0.8,0.08428889513015747,10,24216,3262,27478,16,57.024254458010546,0
execrepobench-0306-754d4ec1a4,dpath-python,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.6806852960586548,1.0,0.6,0.20342648029327393,10,11755,1653,13408,16,223.49849241600896,0
execrepobench-0053-77dcabc805,PyPattyrn,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6798454666137695,1.0,0.6,0.19922733306884766,10,5069,1118,6187,14,28.188356541999383,0
execrepobench-0813-7adc4c621e,python-fastjsonschema,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7830956411361695,1.0,0.8,0.31547820568084717,10,8717,1583,10300,16,36.20258429199748,0
execrepobench-0288-7def4b1d9b,dict2css,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6554222249984741,1.0,0.6,0.0771111249923706,10,15099,2125,17224,16,30.54493420799554,0
execrepobench-1103-7f3572e3af,w2n,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7843449783325196,1.0,0.8,0.32172489166259766,10,10596,1189,11785,14,26.164379791007377,0
execrepobench-1031-7ffccc0576,transitions,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6515273118019104,1.0,0.6,0.057636559009552,10,13401,1872,15273,16,30.336265457997797,0
execrepobench-0872-821ee463bc,python-pinyin,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.40410531759262086,1.0,0.0,0.020526587963104248,10,5256,1032,6288,14,42.44121245801216,0
execrepobench-0125-85c7617c7f,boltons,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7008231544494629,1.0,0.6,0.30411577224731445,10,35703,1431,37134,14,56.64069958300388,0
execrepobench-0104-88c1f25cae,algorithms,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.5654991483688355,1.0,0.4,0.027495741844177246,10,3499,1380,4879,14,54.20350537500053,0
execrepobench-0766-89b0b9313b,msgpack-python,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.775686902999878,1.0,0.8,0.27843451499938965,10,10863,2926,13789,16,40.26783629199781,0
execrepobench-1000-8d3477c440,textdistance,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7407035422325136,1.0,0.8,0.10351771116256714,10,21361,1989,23350,16,89.64954645800753,0
execrepobench-0998-8efdda2463,textdistance,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7893113923072815,1.0,0.8,0.34655696153640747,10,22326,2036,24362,14,85.19980150001356,0
execrepobench-0830-8f6153a551,python-fastjsonschema,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.40000003576278687,1.0,0.0,1.7881393432617188e-07,10,14677,1660,16337,15,259.28532195799926,0
execrepobench-0806-90f6dcc049,pysrt,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6652508759498597,1.0,0.6,0.1262543797492981,10,7603,1265,8868,16,35.387383125009364,0
execrepobench-0481-914a69e7c7,gruut,gpt-4o-mini,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,True,True,True,False,False,0,0.8080189657211305,1.0,0.8,0.44009482860565186,10,5846,1936,7782,14,47.46592054099892,0
execrepobench-0663-93a7ebf6b8,maya,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.6826040410995483,1.0,0.6,0.2130202054977417,10,4598,1388,5986,14,40.61612554101157,0
execrepobench-0093-94d9b17222,algorithms,gpt-4o-mini,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.7750127744674683,1.0,0.8,0.2750638723373413,10,4583,1350,5933,14,106.19658966700081,0
execrepobench-0701-97fc2afab2,moment,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7694574785232545,1.0,0.8,0.24728739261627197,10,10834,1401,12235,16,36.6568447919999,0
execrepobench-0789-99bd2701eb,pysrt,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6674421691894531,1.0,0.6,0.13721084594726562,10,6494,1584,8078,16,62.46228020801209,0
execrepobench-0897-9e4ba069fb,python-sortedcontainers,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7084940457344056,1.0,0.6,0.3424702286720276,10,12904,1467,14371,14,25.80940479200217,0
execrepobench-0146-a1bcf6fcb5,cacheout,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.4904334592819214,1.0,0.19999999999999996,0.052167296409606934,10,5068,1559,6627,14,48.39846220800246,0
execrepobench-0775-a25e4c860c,objprint,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7656377387046814,1.0,0.8,0.22818869352340698,10,9305,2009,11314,16,36.922788500000024,0
execrepobench-0199-a48fe7497e,css-html-js-minify,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.4,1.0,0.0,0.0,10,9913,1429,11342,13,33.547625915991375,0
execrepobench-0780-a59f6ce042,objprint,gpt-4o-mini,OpenCoderX,4,0.8,1.0,1.0,True,True,False,True,True,False,False,0,0.7353292059898378,1.0,0.8,0.07664602994918823,10,3827,1633,5460,14,28.548703749998822,0
execrepobench-1020-a8fc3a1aab,transitions,gpt-4o-mini,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.5600000357627869,1.0,0.4,1.7881393432617188e-07,10,24568,1473,26041,14,103.3484937500034,0
execrepobench-0428-a9da215626,fastkml,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.4,1.0,0.0,0.0,10,4448,1123,5571,12,28.856500416994095,0
execrepobench-0432-ab1fd3cd84,fastkml,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.6457810187339783,1.0,0.6,0.028905093669891357,10,6072,1321,7393,12,31.030689499995788,0
execrepobench-0485-af5218a4e9,gruut,gpt-4o-mini,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.7488297057151795,1.0,0.8,0.14414852857589722,10,3268,2047,5315,14,54.864373499993235,0
execrepobench-0010-002176391c,Chronyk,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6982074880599975,1.0,0.6,0.2910374402999878,0,13445,10220,23665,5,136.96937395800342,5
execrepobench-1148-02d99ed352,xmltodict,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8177535843849183,1.0,0.8,0.48876792192459106,0,8420,9977,18397,5,51.140270999996574,4
execrepobench-0784-02e45263da,objprint,gemini-2.5-flash,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,9490,2760,12250,5,149.50602779100154,0
execrepobench-0816-03d45d73c7,python-fastjsonschema,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7417171669006348,1.0,0.8,0.10858583450317383,0,7895,3732,11627,5,275.84883316599735,0
execrepobench-1029-058728f7cf,transitions,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7687410068511964,1.0,0.8,0.24370503425598145,0,10345,9331,19676,5,49.69190174999676,3
execrepobench-0554-05be05dd86,imageio,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8139373016357423,1.0,0.8,0.46968650817871094,0,10330,10217,20547,5,49.75286283400055,5
execrepobench-0750-05f80185e6,more-itertools,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,0,11900,1302,13202,5,23.414849875000073,0
execrepobench-0691-062d3fc78e,moment,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7665253829956056,1.0,0.8,0.23262691497802734,0,6325,10218,16543,5,53.04853508299857,5
execrepobench-0021-08131e8bf2,PTable,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.748802800178528,1.0,0.8,0.14401400089263916,0,7270,10218,17488,5,58.24775258299633,5
execrepobench-0269-082945d36f,datetime_truncate,gemini-2.5-flash,Direct Generation,3,0.6,1.0,1.0,False,False,False,False,False,False,False,0,0.7834633541107179,1.0,0.8,0.31731677055358887,0,8267,8988,17255,5,50.30006445800245,2
execrepobench-1153-08525b8ede,xmltodict,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7556699228286744,1.0,0.8,0.17834961414337158,0,10300,10220,20520,5,53.667017957995995,5
execrepobench-0729-0895fae602,more-itertools,gemini-2.5-flash,Direct Generation,2,0.4,0.9,1.0,True,True,True,True,False,False,False,0,0.6843169236183166,1.0,0.6,0.22158461809158325,0,13640,5690,19330,5,38.99342237500241,0
execrepobench-0121-09f0009e5a,boltons,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7197510981559754,1.0,0.6,0.3987554907798767,0,8455,10218,18673,5,53.9902809579944,5
execrepobench-0383-0a4065da5e,eip712,gemini-2.5-flash,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.49036895513534545,1.0,0.19999999999999996,0.051844775676727295,0,4395,2473,6868,5,20.440971750002063,0
execrepobench-0988-0b5928a25c,textdistance,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.49567754745483394,1.0,0.19999999999999996,0.07838773727416992,0,11435,2583,14018,5,38.78614079099498,0
execrepobench-0226-0b9ff5af61,csv-diff,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8349518132209779,1.0,0.8,0.5747590661048889,0,6155,9905,16060,5,48.87621745800425,4
execrepobench-0163-0cd764dc97,compressed_rtf,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6946046733856202,1.0,0.6,0.2730233669281006,0,8050,10220,18270,5,49.9075674170017,5
execrepobench-0558-0d59429324,imageio,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6462161087989807,1.0,0.6,0.031080543994903564,0,12935,10219,23154,5,53.49873583299632,5
execrepobench-0595-0dfc029bd0,json_repair,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7978465747833253,1.0,0.8,0.389232873916626,0,9956,9329,19285,5,57.76340375000291,3
execrepobench-1123-0f6c5532f9,workdays,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8251386952400208,1.0,0.8,0.5256934762001038,0,3071,10220,13291,5,55.44475799999782,5
execrepobench-0755-0fbea6cf43,msgpack-python,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.729867091178894,1.0,0.6,0.4493354558944702,0,12295,10220,22515,5,52.19054929200502,5
execrepobench-0027-10c65d2bcd,PTable,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6828531408309937,1.0,0.6,0.21426570415496826,0,9495,10219,19714,5,53.22981966599764,5
execrepobench-0035-12131ff80b,PTable,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8052971553802492,1.0,0.8,0.4264857769012451,0,9605,10218,19823,5,53.3913089169946,5
execrepobench-0737-12e5fb4be1,more-itertools,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7035154366493225,1.0,0.6,0.31757718324661255,0,14020,9063,23083,5,47.080437249998795,4
execrepobench-0563-1350775fdf,imageio,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.714773645401001,1.0,0.6,0.3738682270050049,0,10610,10220,20830,5,51.97560862499813,5
execrepobench-0030-13ac1e5229,PTable,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,9950,1262,11212,5,13.252297042003192,0
execrepobench-0391-13e55956a5,eip712,gemini-2.5-flash,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6622706437110901,1.0,0.6,0.11135321855545044,0,8590,3256,11846,5,24.110817375003535,0
execrepobench-1137-15ef53d152,xmltodict,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6781791830062867,1.0,0.6,0.1908959150314331,0,9640,6035,15675,5,34.97751295900525,1
execrepobench-0052-16c6360987,PyPattyrn,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5757992124557496,1.0,0.4,0.07899606227874756,0,3410,1217,4627,5,11.378219582999009,0
execrepobench-0256-1726de55fa,csvkit,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7137630844116211,1.0,0.6,0.36881542205810547,0,3075,8897,11972,5,50.43781558400224,2
execrepobench-1060-17cb6eb260,tryme,gemini-2.5-flash,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.5723497724533082,1.0,0.4,0.06174886226654053,0,10765,4550,15315,5,25.620801749995735,0
execrepobench-0604-1bb1773a29,json_repair,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.40133548974990846,1.0,0.0,0.006677448749542236,0,10485,10220,20705,5,50.88130466599978,5
execrepobench-0672-1c8ce15619,maya,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8000352573394777,1.0,0.8,0.4001762866973877,0,11365,10219,21584,5,48.286841499997536,5
execrepobench-0302-1f96bf0f6f,dpath-python,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7537890994548798,1.0,0.6,0.5689454972743988,0,3530,10217,13747,5,48.08111495799676,5
execrepobench-0258-207a5d4188,csvkit,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5776924943923951,1.0,0.4,0.0884624719619751,0,5870,10218,16088,5,49.221371082996484,5
execrepobench-0744-2139f303e6,more-itertools,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.709982933998108,1.0,0.6,0.34991466999053955,0,13140,9993,23133,5,55.90847070799646,4
execrepobench-0555-21d0af873b,imageio,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7646014046669007,1.0,0.8,0.22300702333450317,0,10245,5163,15408,5,56.72652658299921,0
execrepobench-0811-22ae9cd1ce,python-fastjsonschema,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.661186637878418,1.0,0.6,0.10593318939208984,0,7895,3157,11052,5,148.721249041002,0
execrepobench-0167-2355408f24,compressed_rtf,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7323329401016236,1.0,0.8,0.061664700508117676,0,15475,4280,19755,5,26.9195920419952,0
execrepobench-1097-245d0199b5,w2n,gemini-2.5-flash,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7726912450790406,1.0,0.8,0.26345622539520264,0,9160,6957,16117,5,35.09869066600368,1
execrepobench-0870-26c407fa23,python-pinyin,gemini-2.5-flash,Direct Generation,3,0.6,1.0,1.0,False,False,False,False,False,False,False,0,0.8443648409843446,1.0,0.8,0.6218242049217224,0,4735,7325,12060,5,46.97078537500056,2
execrepobench-1121-2775a12414,workdays,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6851769948005676,1.0,0.6,0.22588497400283813,0,3075,10218,13293,5,48.9138566670008,5
execrepobench-0147-2853c99dc7,cacheout,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7251187944412232,1.0,0.6,0.4255939722061157,0,5815,10219,16034,5,51.0199669579888,5
execrepobench-0262-2adf42dd60,csvkit,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7425812923908234,1.0,0.6,0.5129064619541168,0,5120,8273,13393,5,48.161834291997366,1
execrepobench-0760-2c7e23c784,msgpack-python,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6870694780349732,1.0,0.6,0.23534739017486572,0,11270,10220,21490,5,49.00361304200487,5
execrepobench-0402-2df9d08c30,eml_parser,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7320579195022583,1.0,0.6,0.4602895975112915,0,13175,10220,23395,5,55.45338241700665,5
execrepobench-0670-33a9fa36f8,maya,gemini-2.5-flash,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7442691636085511,1.0,0.8,0.12134581804275513,0,6570,5346,11916,5,45.81194349999714,0
execrepobench-1158-3448f8239e,xmltodict,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7975277733802797,1.0,0.8,0.3876388669013977,0,9185,10218,19403,5,52.49480433300778,5
execrepobench-0126-34e018c3ef,boltons,gemini-2.5-flash,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6986638808250427,1.0,0.6,0.2933194041252136,0,7550,4939,12489,5,36.48635249999643,0
execrepobench-0667-34efd6f5cc,maya,gemini-2.5-flash,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5806981062889099,1.0,0.4,0.10349053144454956,0,4060,1539,5599,5,27.87774112500483,0
execrepobench-0235-3594949787,csvkit,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6960487747192383,1.0,0.6,0.2802438735961914,0,5720,10217,15937,5,54.11367216700455,5
execrepobench-0957-3706445faf,sqlparse,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8333652389049531,1.0,0.8,0.566826194524765,0,9440,10219,19659,5,50.6537706250092,5
execrepobench-0591-38fa75ee86,json_repair,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.40064382553100586,1.0,0.0,0.003219127655029297,0,10485,10220,20705,5,56.75322416599374,5
execrepobench-0179-395ece56a4,compressed_rtf,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7734248113632203,1.0,0.8,0.2671240568161011,0,8050,10220,18270,5,50.887806333004846,5
execrepobench-0770-3b4f7bf99f,msgpack-python,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7916273546218873,1.0,0.8,0.35813677310943604,0,11300,10220,21520,5,49.80205675000616,5
execrepobench-0376-3c57ae8969,eip712,gemini-2.5-flash,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.5545566964149475,1.0,0.19999999999999996,0.37278348207473755,0,7155,3389,10544,5,25.31979979199241,0
execrepobench-1071-3cec226db0,tryme,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8481355381011964,1.0,0.8,0.6406776905059814,0,11550,9561,21111,5,46.350542707994464,4
execrepobench-0120-3dcc59263c,boltons,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8311979365348817,1.0,0.8,0.555989682674408,0,11495,10219,21714,5,54.47254241700284,5
execrepobench-0054-40203da4c7,PyPattyrn,gemini-2.5-flash,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.5406915593147278,1.0,0.19999999999999996,0.3034577965736389,0,3160,1311,4471,5,62.967446209004265,0
execrepobench-0098-427645b5bb,algorithms,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.786096842288971,1.0,0.8,0.33048421144485474,0,2470,5943,8413,5,32.243375666002976,2
execrepobench-0894-4434c22736,python-sortedcontainers,gemini-2.5-flash,Direct Generation,1,0.19999999999999996,0.6,1.0,False,False,False,False,False,False,False,0,0.800705761909485,1.0,0.8,0.4035288095474243,0,13365,9635,23000,5,49.85647758300183,4
execrepobench-0697-4573c963fa,moment,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6925670289993286,1.0,0.6,0.26283514499664307,0,6995,10183,17178,5,52.381115041993326,2
execrepobench-0280-47e65dfc43,dict2css,gemini-2.5-flash,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7374856495857239,1.0,0.6,0.4874282479286194,0,7250,5820,13070,5,32.64036008399853,1
